cultivo,anio,mes,grupo,superficie_sembrada_ha,superficie_cosechada_ha,produccion_t,rendimiento_kg_ha,precio_chacra_soles_kg,precipitacion_mm,temp_max_c,temp_min_c
frijol grano verde,2023,8,A,0.0,3.0,15.05,5016.666666666667,3.0000000000000004,0.0028811690102011995,25.53867602564971,9.637504522840342
frijol grano verde,2023,9,A,0.0,3.0,14.75,4916.666666666667,3.5,0.0054668615984405,27.214289666811922,10.348455904937417
frijol loctao,2020,4,A,20.0,20.0,43.0,2150.0,5.0,0.00244555424990205,31.55768280174722,14.813744153904292
frijol loctao,2020,7,A,20.0,20.0,43.0,2150.0,4.8,0.0059933842761166495,24.576227965695217,9.570422931188329
frijol loctao,2020,10,A,0.0,20.0,43.0,2150.0,5.3,0.0010604647354310998,28.768127396279702,11.397505622455661
frijol loctao,2020,12,A,0.0,20.0,43.0,2150.0,5.0,0.008152268678215351,30.936590266283257,14.912426984240518
frijol loctao,2021,4,A,15.0,15.0,43.0,2866.6666666666665,5.0,0.00244555424990205,31.55768280174722,14.813744153904292
frijol loctao,2021,7,A,0.0,15.0,43.0,2866.6666666666665,5.0,0.0059933842761166495,24.576227965695217,9.570422931188329
frijol vainita,2020,1,A,0.0,3.0,12.36,4120.0,1.1,0.0672821744716048,31.97127306004451,16.892591757252685
garbanzo,2020,9,A,0.0,89.5,135.899,1518.4245810055866,3.5124357059286675,0.0054668615984405,27.214289666811922,10.348455904937417
garbanzo,2020,10,A,0.0,33.0,49.25,1492.4242424242425,3.5,0.0010604647354310998,28.768127396279702,11.397505622455661
garbanzo,2020,11,A,0.0,67.0,106.69,1592.3880597014925,3.868825569406692,0.00226729921410765,29.699171256039094,12.761856445020438
garbanzo,2021,8,A,0.0,24.0,46.620000000000005,1942.5000000000002,5.4170956670956665,0.0028811690102011995,25.53867602564971,9.637504522840342
garbanzo,2021,9,A,0.0,24.5,48.28,1970.6122448979593,4.9602319801159895,0.0054668615984405,27.214289666811922,10.348455904937417
garbanzo,2021,10,A,0.0,18.5,23.7,1281.081081081081,4.678481012658228,0.0010604647354310998,28.768127396279702,11.397505622455661
garbanzo,2021,12,A,0.0,4.0,8.1,2025.0,5.0,0.008152268678215351,30.936590266283257,14.912426984240518
garbanzo,2022,8,A,0.0,27.5,41.95,1525.4545454545457,5.880810488676996,0.0028811690102011995,25.53867602564971,9.637504522840342
garbanzo,2022,9,A,0.0,10.5,9.22,878.0952380952382,5.716377440347071,0.0054668615984405,27.214289666811922,10.348455904937417
garbanzo,2022,10,A,0.0,6.0,4.65,775.0,5.5,0.0010604647354310998,28.768127396279702,11.397505622455661
garbanzo,2023,8,A,0.0,61.0,120.11,1969.016393442623,6.004995420864208,0.0028811690102011995,25.53867602564971,9.637504522840342
garbanzo,2023,9,A,0.0,136.0,265.48,1952.058823529412,5.474536688262769,0.0054668615984405,27.214289666811922,10.348455904937417
garbanzo,2023,10,A,0.0,79.5,125.0,1572.3270440251574,6.0,0.0010604647354310998,28.768127396279702,11.397505622455661
granada,2020,1,B,,,170.7,,1.0,0.0672821744716048,31.97127306004451,16.892591757252685
granada,2020,2,B,,,1497.1000000000001,,2.3495958853783985,0.06510014539852604,32.8914658459493,17.667667703696974
granada,2020,3,B,,,15851.1,,0.7565601125473942,0.0423774813895781,33.01318304507825,17.14057441741253
granada,2020,4,B,,,28916.100000000002,,0.6415462320299071,0.00244555424990205,31.55768280174722,14.813744153904292
granada,2020,5,B,,,8041.900000000001,,0.9715763687685744,0.0022125351157609,28.782242610184774,11.549609665921906
granada,2020,6,B,,,862.25,,0.8445346477239778,0.0046049840933191505,25.625561616376636,9.91502079657103
granada,2021,2,B,,,1391.2,,2.837694077055779,0.06510014539852604,32.8914658459493,17.667667703696974
granada,2021,3,B,,,25367.9,,0.7666308602604078,0.0423774813895781,33.01318304507825,17.14057441741253
granada,2021,4,B,,,22075.6,,0.775151751254779,0.00244555424990205,31.55768280174722,14.813744153904292
granada,2021,5,B,,,9217.1,,0.9972906879604214,0.0022125351157609,28.782242610184774,11.549609665921906
granada,2021,6,B,,,876.0,,0.9819520547945206,0.0046049840933191505,25.625561616376636,9.91502079657103
granada,2022,1,B,,,120.5,,1.391701244813278,0.0672821744716048,31.97127306004451,16.892591757252685
granada,2022,2,B,,,1281.1,,2.6508235110451954,0.06510014539852604,32.8914658459493,17.667667703696974
granada,2022,3,B,,,32012.8,,2.060800679728109,0.0423774813895781,33.01318304507825,17.14057441741253
granada,2022,4,B,,,20429.5,,1.6088754007684967,0.00244555424990205,31.55768280174722,14.813744153904292
granada,2022,5,B,,,8431.32,,0.9815051498460502,0.0022125351157609,28.782242610184774,11.549609665921906
granada,2022,6,B,,,568.2,,1.0607180570221753,0.0046049840933191505,25.625561616376636,9.91502079657103
granada,2023,1,B,,,615.8,,3.4238389087366032,0.0672821744716048,31.97127306004451,16.892591757252685
granada,2023,2,B,,,1671.15,,3.0982362445022886,0.06510014539852604,32.8914658459493,17.667667703696974
granada,2023,3,B,,,37946.45,,3.0045784256498305,0.0423774813895781,33.01318304507825,17.14057441741253
granada,2023,4,B,,,21234.800000000003,,2.7463837662704624,0.00244555424990205,31.55768280174722,14.813744153904292
granada,2023,5,B,,,6871.55,,1.8535774315838491,0.0022125351157609,28.782242610184774,11.549609665921906
granada,2023,6,B,,,4873.16,,1.2000000000000002,0.0046049840933191505,25.625561616376636,9.91502079657103
granadilla,2020,1,B,,,9.5,,2.5,0.0672821744716048,31.97127306004451,16.892591757252685
granadilla,2020,12,B,,,13.5,,2.8,0.008152268678215351,30.936590266283257,14.912426984240518
granadilla,2021,1,B,,,12.0,,2.5,0.0672821744716048,31.97127306004451,16.892591757252685
granadilla,2021,12,B,,,14.8,,3.0000000000000004,0.008152268678215351,30.936590266283257,14.912426984240518
granadilla,2022,1,B,,,13.1,,2.8000000000000003,0.0672821744716048,31.97127306004451,16.892591757252685
granadilla,2022,12,B,,,28.45,,2.8,0.008152268678215351,30.936590266283257,14.912426984240518
granadilla,2023,1,B,,,15.98,,2.6,0.0672821744716048,31.97127306004451,16.892591757252685
granadilla,2023,12,B,,,27.400000000000002,,2.39014598540146,0.008152268678215351,30.936590266283257,14.912426984240518
guanabana,2020,3,B,,,14.3,,2.762237762237762,0.0423774813895781,33.01318304507825,17.14057441741253
guanabana,2020,4,B,,,86.0,,2.8488372093023258,0.00244555424990205,31.55768280174722,14.813744153904292
guanabana,2020,5,B,,,160.1,,2.670206121174266,0.0022125351157609,28.782242610184774,11.549609665921906
guanabana,2021,3,B,,,16.8,,2.5357142857142856,0.0423774813895781,33.01318304507825,17.14057441741253
guanabana,2021,4,B,,,103.0,,2.70873786407767,0.00244555424990205,31.55768280174722,14.813744153904292
guanabana,2021,5,B,,,141.79999999999998,,2.6100141043723553,0.0022125351157609,28.782242610184774,11.549609665921906
guanabana,2022,3,B,,,5.0,,2.6919999999999997,0.0423774813895781,33.01318304507825,17.14057441741253
guanabana,2022,4,B,,,121.8,,2.2605911330049264,0.00244555424990205,31.55768280174722,14.813744153904292
guanabana,2022,5,B,,,125.4,,2.212121212121212,0.0022125351157609,28.782242610184774,11.549609665921906
guanabana,2022,6,B,,,12.3,,2.0,0.0046049840933191505,25.625561616376636,9.91502079657103
guanabana,2023,3,B,,,5.7,,2.5,0.0423774813895781,33.01318304507825,17.14057441741253
guanabana,2023,4,B,,,140.6,,2.0,0.00244555424990205,31.55768280174722,14.813744153904292
guanabana,2023,5,B,,,134.8,,2.01973293768546,0.0022125351157609,28.782242610184774,11.549609665921906
guanabana,2023,6,B,,,24.049999999999997,,2.0,0.0046049840933191505,25.625561616376636,9.91502079657103
guanabana,2023,7,B,,,1.96,,1.8,0.0059933842761166495,24.576227965695217,9.570422931188329
guayaba,2020,4,B,,,2.5,,1.2,0.00244555424990205,31.55768280174722,14.813744153904292
guayaba,2020,5,B,,,2.7,,1.2,0.0022125351157609,28.782242610184774,11.549609665921906
guayaba,2021,4,B,,,2.8,,1.3,0.00244555424990205,31.55768280174722,14.813744153904292
guayaba,2021,5,B,,,2.6,,1.25,0.0022125351157609,28.782242610184774,11.549609665921906
guayaba,2022,4,B,,,2.3,,1.2,0.00244555424990205,31.55768280174722,14.813744153904292
guayaba,2022,5,B,,,2.8,,1.2,0.0022125351157609,28.782242610184774,11.549609665921906
guayaba,2023,4,B,,,2.1,,1.3,0.00244555424990205,31.55768280174722,14.813744153904292
guayaba,2023,5,B,,,2.9,,1.5,0.0022125351157609,28.782242610184774,11.549609665921906
guayaba,2023,6,B,,,0.92,,2.0,0.0046049840933191505,25.625561616376636,9.91502079657103
haba grano verde,2020,2,A,8.0,2.0,7.75,3875.0,1.4,0.06510014539852604,32.8914658459493,17.667667703696974
haba grano verde,2020,3,A,0.0,13.0,50.8,3907.6923076923076,1.2000000000000002,0.0423774813895781,33.01318304507825,17.14057441741253
haba grano verde,2020,4,A,0.0,20.0,77.7,3885.0000000000005,1.2,0.00244555424990205,31.55768280174722,14.813744153904292
haba grano verde,2020,5,A,3.0,24.0,100.9,4204.166666666667,1.45609514370664,0.0022125351157609,28.782242610184774,11.549609665921906
haba grano verde,2020,6,A,0.0,26.0,103.8,3992.3076923076924,1.3191714836223507,0.0046049840933191505,25.625561616376636,9.91502079657103
haba grano verde,2020,7,A,0.0,4.0,17.2,4300.0,1.3,0.0059933842761166495,24.576227965695217,9.570422931188329
haba grano verde,2020,10,A,17.0,3.0,13.1,4366.666666666666,1.5,0.0010604647354310998,28.768127396279702,11.397505622455661
haba grano verde,2021,9,A,0.0,15.0,180.0,12000.0,2.0,0.0054668615984405,27.214289666811922,10.348455904937417
haba grano verde,2023,1,A,0.0,5.0,17.5,3500.0,1.8,0.0672821744716048,31.97127306004451,16.892591757252685
higo,2020,1,B,,,20.0,,2.0,0.0672821744716048,31.97127306004451,16.892591757252685
higo,2020,2,B,,,280.7,,3.0912005700035627,0.06510014539852604,32.8914658459493,17.667667703696974
higo,2020,3,B,,,285.65,,3.0940661648871,0.0423774813895781,33.01318304507825,17.14057441741253
higo,2020,4,B,,,54.5,,2.7247706422018347,0.00244555424990205,31.55768280174722,14.813744153904292
higo,2020,12,B,,,123.0,,4.0,0.008152268678215351,30.936590266283257,14.912426984240518
higo,2021,1,B,,,25.0,,3.92,0.0672821744716048,31.97127306004451,16.892591757252685
higo,2021,2,B,,,276.49,,2.7175557886361172,0.06510014539852604,32.8914658459493,17.667667703696974
higo,2021,3,B,,,325.65,,2.811622908030094,0.0423774813895781,33.01318304507825,17.14057441741253
higo,2021,4,B,,,51.0,,2.582156862745098,0.00244555424990205,31.55768280174722,14.813744153904292
higo,2021,12,B,,,122.0,,1.4,0.008152268678215351,30.936590266283257,14.912426984240518
higo,2022,1,B,,,13.2,,3.8,0.0672821744716048,31.97127306004451,16.892591757252685
higo,2022,2,B,,,224.19000000000003,,2.3164815558231853,0.06510014539852604,32.8914658459493,17.667667703696974
higo,2022,3,B,,,370.03999999999996,,2.496730083234245,0.0423774813895781,33.01318304507825,17.14057441741253
higo,2022,4,B,,,47.4,,2.6561181434599157,0.00244555424990205,31.55768280174722,14.813744153904292
higo,2022,12,B,,,153.0,,4.0,0.008152268678215351,30.936590266283257,14.912426984240518
higo,2023,1,B,,,226.35,,3.9923790589794566,0.0672821744716048,31.97127306004451,16.892591757252685
higo,2023,2,B,,,269.22999999999996,,2.8603238866396756,0.06510014539852604,32.8914658459493,17.667667703696974
higo,2023,3,B,,,418.79999999999995,,2.453498089780325,0.0423774813895781,33.01318304507825,17.14057441741253
higo,2023,4,B,,,65.99000000000001,,2.4251704803758143,0.00244555424990205,31.55768280174722,14.813744153904292
higo,2023,12,B,,,332.0,,4.5,0.008152268678215351,30.936590266283257,14.912426984240518
lechuga,2020,1,A,5.0,5.0,26.3,5260.0,0.88,0.0672821744716048,31.97127306004451,16.892591757252685
lechuga,2020,2,A,5.0,5.0,26.55,5310.000000000001,0.8999999999999999,0.06510014539852604,32.8914658459493,17.667667703696974
lechuga,2020,3,A,7.5,5.0,26.7,5340.0,0.9,0.0423774813895781,33.01318304507825,17.14057441741253
lechuga,2020,4,A,6.0,5.0,26.6,5320.0,0.93,0.00244555424990205,31.55768280174722,14.813744153904292
lechuga,2020,5,A,6.0,7.5,40.5,5400.0,0.9200000000000002,0.0022125351157609,28.782242610184774,11.549609665921906
lechuga,2020,6,A,6.0,6.0,32.3,5383.333333333333,0.9,0.0046049840933191505,25.625561616376636,9.91502079657103
lechuga,2020,7,A,6.0,6.0,32.5,5416.666666666667,0.9,0.0059933842761166495,24.576227965695217,9.570422931188329
lechuga,2020,8,A,6.0,6.0,31.8,5300.0,0.92,0.0028811690102011995,25.53867602564971,9.637504522840342
lechuga,2020,9,A,5.0,6.0,32.65,5441.666666666666,0.92,0.0054668615984405,27.214289666811922,10.348455904937417
lechuga,2020,10,A,5.0,6.0,31.87,5311.666666666667,0.8999999999999999,0.0010604647354310998,28.768127396279702,11.397505622455661
lechuga,2020,11,A,5.0,6.0,32.8,5466.666666666666,0.9,0.00226729921410765,29.699171256039094,12.761856445020438
lechuga,2020,12,A,5.0,6.0,32.28,5380.0,0.95,0.008152268678215351,30.936590266283257,14.912426984240518
lechuga,2021,1,A,6.0,6.0,31.74,5290.0,0.93,0.0672821744716048,31.97127306004451,16.892591757252685
lechuga,2021,2,A,6.0,6.0,32.0,5333.333333333333,0.92,0.06510014539852604,32.8914658459493,17.667667703696974
lechuga,2021,3,A,6.0,6.0,33.0,5500.0,0.92,0.0423774813895781,33.01318304507825,17.14057441741253
lechuga,2021,4,A,6.0,6.0,34.1,5683.333333333334,0.91,0.00244555424990205,31.55768280174722,14.813744153904292
lechuga,2021,5,A,7.2,6.0,35.3,5883.333333333333,0.92,0.0022125351157609,28.782242610184774,11.549609665921906
lechuga,2021,6,A,7.2,6.0,36.2,6033.333333333334,0.9099999999999999,0.0046049840933191505,25.625561616376636,9.91502079657103
lechuga,2021,7,A,6.2,7.2,37.1,5152.777777777777,0.9200000000000002,0.0059933842761166495,24.576227965695217,9.570422931188329
lechuga,2021,8,A,6.0,7.2,37.6,5222.222222222223,0.91,0.0028811690102011995,25.53867602564971,9.637504522840342
lechuga,2021,9,A,6.0,6.2,36.5,5887.096774193548,0.9199999999999999,0.0054668615984405,27.214289666811922,10.348455904937417
lechuga,2021,10,A,6.0,6.2,32.4,5225.806451612903,0.91,0.0010604647354310998,28.768127396279702,11.397505622455661
lechuga,2021,11,A,6.0,6.2,33.2,5354.8387096774195,0.9,0.00226729921410765,29.699171256039094,12.761856445020438
lechuga,2021,12,A,6.0,6.0,31.5,5250.0,0.95,0.008152268678215351,30.936590266283257,14.912426984240518
lechuga,2022,1,A,0.0,6.0,32.6,5433.333333333334,0.9,0.0672821744716048,31.97127306004451,16.892591757252685
lechuga,2022,2,A,6.0,5.0,25.5,5100.0,0.9,0.06510014539852604,32.8914658459493,17.667667703696974
lechuga,2022,3,A,6.0,6.0,38.7,6450.0,1.2,0.0423774813895781,33.01318304507825,17.14057441741253
lechuga,2022,4,A,6.5,6.0,38.7,6450.0,1.2,0.00244555424990205,31.55768280174722,14.813744153904292
lechuga,2022,5,A,6.5,7.0,43.5,6214.285714285715,1.2,0.0022125351157609,28.782242610184774,11.549609665921906
lechuga,2022,6,A,5.0,6.0,37.2,6200.0,1.2,0.0046049840933191505,25.625561616376636,9.91502079657103
lechuga,2022,8,A,6.2,5.5,37.5,6818.181818181818,1.2,0.0028811690102011995,25.53867602564971,9.637504522840342
lechuga,2022,9,A,6.2,5.0,37.5,7500.0,1.2,0.0054668615984405,27.214289666811922,10.348455904937417
lechuga,2022,10,A,6.0,6.5,37.0,5692.307692307692,1.2,0.0010604647354310998,28.768127396279702,11.397505622455661
lechuga,2022,11,A,6.0,5.0,37.0,7400.0,1.2,0.00226729921410765,29.699171256039094,12.761856445020438
lechuga,2022,12,A,0.0,6.5,42.0,6461.538461538462,1.2,0.008152268678215351,30.936590266283257,14.912426984240518
lechuga,2023,1,A,8.0,3.5,22.75,6500.0,1.2,0.0672821744716048,31.97127306004451,16.892591757252685
lechuga,2023,2,A,9.0,6.0,33.2,5533.333333333334,1.2,0.06510014539852604,32.8914658459493,17.667667703696974
lechuga,2023,3,A,12.0,6.5,42.0,6461.538461538462,1.2,0.0423774813895781,33.01318304507825,17.14057441741253
lechuga,2023,4,A,8.0,11.0,69.0,6272.727272727272,1.2,0.00244555424990205,31.55768280174722,14.813744153904292
lechuga,2023,5,A,8.0,12.0,75.0,6250.0,1.2,0.0022125351157609,28.782242610184774,11.549609665921906
lechuga,2023,6,A,7.0,8.0,49.22,6152.5,1.2,0.0046049840933191505,25.625561616376636,9.91502079657103
lechuga,2023,7,A,7.0,7.0,43.0,6142.857142857143,1.2,0.0059933842761166495,24.576227965695217,9.570422931188329
lechuga,2023,8,A,0.0,8.5,53.6,6305.882352941177,1.1999999999999997,0.0028811690102011995,25.53867602564971,9.637504522840342
lechuga,2023,9,A,6.0,8.0,50.0,6250.0,1.2,0.0054668615984405,27.214289666811922,10.348455904937417
lechuga,2023,10,A,6.0,7.0,34.0,4857.142857142857,1.2,0.0010604647354310998,28.768127396279702,11.397505622455661
lechuga,2023,11,A,7.0,2.0,11.9,5950.0,1.2,0.00226729921410765,29.699171256039094,12.761856445020438
lechuga,2023,12,A,7.0,7.0,44.0,6285.714285714285,1.2,0.008152268678215351,30.936590266283257,14.912426984240518
lima,2020,9,B,,,7.6,,1.2,0.0054668615984405,27.214289666811922,10.348455904937417
lima,2021,9,B,,,7.0,,1.5,0.0054668615984405,27.214289666811922,10.348455904937417
lima,2022,9,B,,,7.62,,1.8,0.0054668615984405,27.214289666811922,10.348455904937417
lima,2023,9,B,,,5.5,,2.5,0.0054668615984405,27.214289666811922,10.348455904937417
limon,2020,1,B,,,38.0,,1.2,0.0672821744716048,31.97127306004451,16.892591757252685
limon,2020,2,B,,,55.8,,1.4999999999999998,0.06510014539852604,32.8914658459493,17.667667703696974
limon,2020,3,B,,,248.8,,1.4969453376205788,0.0423774813895781,33.01318304507825,17.14057441741253
limon,2020,4,B,,,344.5,,1.6528301886792451,0.00244555424990205,31.55768280174722,14.813744153904292
limon,2020,5,B,,,70.05,,1.2633832976445398,0.0022125351157609,28.782242610184774,11.549609665921906
limon,2020,6,B,,,342.05,,1.8201724894021343,0.0046049840933191505,25.625561616376636,9.91502079657103
limon,2020,7,B,,,272.03,,1.4589420284527443,0.0059933842761166495,24.576227965695217,9.570422931188329
limon,2020,8,B,,,197.8,,1.106567239635996,0.0028811690102011995,25.53867602564971,9.637504522840342
limon,2020,9,B,,,107.74,,1.3266938927046594,0.0054668615984405,27.214289666811922,10.348455904937417
limon,2020,10,B,,,12.819,,1.6451907325064357,0.0010604647354310998,28.768127396279702,11.397505622455661
limon,2020,11,B,,,11.3,,1.534513274336283,0.00226729921410765,29.699171256039094,12.761856445020438
limon,2020,12,B,,,20.0,,1.5,0.008152268678215351,30.936590266283257,14.912426984240518
limon,2021,1,B,,,20.0,,1.5,0.0672821744716048,31.97127306004451,16.892591757252685
limon,2021,2,B,,,67.8,,1.7911504424778761,0.06510014539852604,32.8914658459493,17.667667703696974
limon,2021,3,B,,,192.4,,1.5,0.0423774813895781,33.01318304507825,17.14057441741253
limon,2021,4,B,,,237.49999999999997,,1.4984,0.00244555424990205,31.55768280174722,14.813744153904292
limon,2021,5,B,,,73.4,,1.4182561307901906,0.0022125351157609,28.782242610184774,11.549609665921906
limon,2021,6,B,,,236.61900000000003,,1.1923112683258739,0.0046049840933191505,25.625561616376636,9.91502079657103
limon,2021,7,B,,,414.37,,1.2104568380915606,0.0059933842761166495,24.576227965695217,9.570422931188329
limon,2021,8,B,,,235.2,,1.231347789115646,0.0028811690102011995,25.53867602564971,9.637504522840342
limon,2021,9,B,,,35.29,,1.0730518560498725,0.0054668615984405,27.214289666811922,10.348455904937417
